snapshot_date,seller_id,merchant_name,tier,commission_rate,seller_city,seller_state,status
2018-06-01,afa6714acee029b2dfdf357e5579cc03,Ponto Onda,silver,0.15,descalvado,SP,active
2018-06-01,520b493b57809f446cb0a233bb3e25c7,Arte Horizonte,silver,0.15,santos,SP,active
2018-06-01,9b1ab052f5fca308ba743ac789ebb2e1,Grupo Âmbar,bronze,0.18,pitanga,PR,active
2018-06-01,bab0a8cd684e41ba6e2637dca0979d3b,Grupo Serra Store,bronze,0.18,rio de janeiro,RJ,active
2018-06-01,b83cedfb587e7911540e3f576d6917ce,Estilo Girassol Brasil,silver,0.15,sao paulo,SP,active
2018-06-01,0ef83d7d83ed97cd2a0049ac8be5f88a,Casa Verde Brasil,silver,0.15,curitiba,PR,active
2018-06-01,d13e50eaa47b4cbe9eb81465865d8cfc,Prime Âmbar,gold,0.12,santo andre,SP,active
2018-06-01,37303482a42fb700d8d127e70a9cd6c8,Grupo Cedro Comércio,bronze,0.18,muqui,SP,active
2018-06-01,b2bdc5e7940a7d7ca8c4a37953b27a42,Comercial Serra,bronze,0.18,vargem grande do sul,SP,active
2018-06-01,5c6d4016c2a288f074fa0848a2b653d2,Quartzo Brasil,bronze,0.18,sao paulo,SP,active
2018-06-01,88cd3681e0a2ba85e190f7d817629c4c,Solar Shop,bronze,0.18,brusque,SC,active
2018-06-01,da8622b14eb17ae2831f4ac5b9dab84a,Arte Coral,platinum,0.095,piracicaba,SP,active
2018-06-01,fe26f3ecb51a15e6d8335cd92da42562,Grupo Jacarandá Shop,gold,0.12,sao paulo,SP,active
2018-06-01,5151aea44289d6c6b090ee31c2132508,Ipanema Ltda,silver,0.15,marilia,SP,active
2018-06-01,9c351405b754cc5ce3e2ecf277bb034a,Grupo Ipanema,bronze,0.18,sao paulo,SP,active
2018-06-01,13511db12ac61e2f89c53b72a944a60b,Espaço Tucano,gold,0.12,caxias do sul,RS,active
2018-06-01,4b90495391ac0bd181a80a459df1e718,Empório Atlântico,bronze,0.18,bage,RS,active
2018-06-01,b37c4c02bda3161a7546a4e6d222d5b2,Verde Brasil,gold,0.12,sao paulo,SP,active
2018-06-01,5f1dc28029d2c244352a68107ec2b542,Casa Atlântico Ltda,silver,0.15,sao paulo,SP,active
2018-06-01,710e3548e02bc1d2831dfc4f1b5b14d4,Distribuidora Verde,gold,0.12,rolandia,PR,active
2018-06-01,485452467ff670447e84a8370c3fc898,Prime Jacarandá Store,silver,0.15,taio,SC,active
2018-06-01,4d8809767a5bafe22909c77951fb6b41,Aurora Varejo,bronze,0.18,embu das artes,SP,active
2018-06-01,3ab971ce71839580d2ae5b4e40fe8044,Arte Verde,silver,0.15,sao paulo,SP,active
2018-06-01,9d4db00d65d7760644ac0c14edb5fd86,Sertão Shop,gold,0.12,sorocaba,SP,active
2018-06-01,1dcfa3835714681d4ba4a93bc1e0fd41,Solar Ltda,gold,0.12,birigui,SP,active
2018-06-01,6da1992f915d77be95d7fa48b36904af,Casa Onda,bronze,0.18,sao paulo,SP,active
2018-06-01,d4f117125b59ce73c3302f88ee40c458,Mundo Atlântico Varejo,bronze,0.18,sao paulo,SP,active
2018-06-01,1de62b6f2fd96227629786db492433db,Pitanga Brasil,silver,0.15,sp,SP,active
2018-06-01,30a2f535bb48308f991d0b9ad4a8c4bb,Ponto Girassol,bronze,0.18,afonso claudio,SP,inactive
2018-06-01,a36b125ac6d5fdbc7f50de85c9157bdc,Bella Aurora Atacado,silver,0.15,ribeirao preto,SP,active
2018-06-01,1336efc61c316ddf92c899eb817f7cae,Prime Pitanga,bronze,0.18,assis,SP,active
2018-06-01,620c87c171fb2a6dd6e8bb4dec959fc6,Mangue Shop,platinum,0.095,petropolis,RJ,active
2018-06-01,ab91571efab27993ff2f6b36e38055c3,Lírio Atacado,bronze,0.18,sao paulo,SP,active
2018-06-01,63a79f5a7eb5cb48a7e5787b141c7993,Quartzo Varejo,bronze,0.18,patos de minas,MG,inactive
2018-06-01,070d165398b553f3b4b851c216b8a358,Sabiá Atacado,silver,0.15,sao paulo,SP,active
2018-06-01,b64d51f0435e884e8de603b1655155ae,Cedro Brasil,bronze,0.18,garulhos,SP,active
2018-06-01,9fc70243fb26800cba56e8f014797004,Estilo Âmbar Store,silver,0.15,belo horizonte,MG,active
2018-06-01,1cbcd2ee0afb3fc09963b87eb65e7e4f,Aurora Comércio,bronze,0.18,curitiba,PR,active
2018-06-01,344223b2a90784f64136a8a5da012e7f,Verde Varejo,bronze,0.18,gaspar,SC,active
2018-06-01,4c8b8048e33af2bf94f2eb547746a916,Empório Marfim,silver,0.15,ibitinga,SP,active
2018-06-01,7a704e63bb29c446869efde5d57524c8,Prime Marfim,bronze,0.18,francisco beltrao,PR,active
2018-06-01,88460e8ebdecbfecb5f9601833981930,Espaço Jacarandá Comércio,platinum,0.095,maringa,PR,active
2018-06-01,7d76b645482be4a332374e8223836592,Central Quartzo,silver,0.15,sao paulo,SP,active
2018-06-01,296729ffb9b684050dd24836dac4494a,Prime Marfim,bronze,0.18,curitiba,SP,active
2018-06-01,5f06030071324cc52bf0304014ac7234,Bella Jacarandá,silver,0.15,marilia,SP,active
2018-06-01,c542f5a8c64d973f30e9df8d06f70b4a,Lírio Shop,silver,0.15,sao paulo,SP,active
2018-06-01,d36b07fd3c5088e477a72d1fccfe29d4,Horizonte Express,bronze,0.18,itapetininga,SP,active
2018-06-01,46ef1a25845fc051c2998d878354810c,Central Girassol Ltda,silver,0.15,claudio,MG,active
2018-06-01,a61cc04793308395a840807104365121,Loja Âmbar Brasil,bronze,0.18,jarinu,SP,active
2018-06-01,cac4c8e7b1ca6252d8f20b2fc1a2e4af,Empório Orquídea,silver,0.15,tocantins,SP,active
2018-06-01,cc63f0dd2acba93ffed4fe9f8e0321fa,Arte Quartzo Express,platinum,0.095,sao jose do rio preto,SP,active
2018-06-01,b29d3380981c51df13fc6fbe87e1763d,Loja Sertão,silver,0.15,ribeirao preto,SP,active
2018-06-01,a53f60f05f822b5c621a50ff6a5cb362,Loja Sabiá,silver,0.15,uberlandia,MG,active
2018-06-01,dbec9a0a7efeff029d4d9dce7dc4cc95,Nova Coral Shop,silver,0.15,belo horizonte,MG,active
2018-06-01,8de8fe3af4449ed695d2434c933ed73e,Nova Cristal,silver,0.15,sao paulo,SP,active
2018-06-01,aa762680c40618316a896838866140ea,Rubi Importadora,bronze,0.18,curitiba,PR,active
2018-06-01,577719699805dd125d5b6fdde5943bba,Girassol Atacado,silver,0.15,nova petropolis,RS,active
2018-06-01,13dd308f81fea30cc670c656b2b46cc3,Distribuidora Sabiá,bronze,0.18,santa barbara d'oeste,SP,active
2018-06-01,01fd077212124329bac32490e8ef80d9,Central Onda Brasil,silver,0.15,ribeirao preto / sao paulo,SP,inactive
2018-06-01,7a188843479798ca813108fa7b959286,Bella Quartzo,bronze,0.18,sao paulo,SP,active
2018-06-01,cb32766839f443db85c82a43c4a6c19e,Bella Jacarandá Ltda,bronze,0.18,rio claro,SP,active
2018-06-01,7aa538dd6e114e503a2e6154ea352253,Prime Girassol Shop,silver,0.15,catanduva,SP,active
2018-06-01,e0a3c37054ade6478d923a6efc10f308,Arte Tucano,bronze,0.18,camboriu,SC,active
2018-06-01,0d4c8269e7f0401201794deef160edd6,Mundo Lírio,bronze,0.18,ribeirao preto,SP,inactive
2018-06-01,3d68c634a99a1ba46dbca3967a69c623,Nova Quartzo,bronze,0.18,nova trento,SC,active
2018-06-01,8fbe2ee446b97e128471be4ce983dc0d,Ponto Quartzo,bronze,0.18,sorocaba,SP,active
2018-06-01,e0b162a693bc7f9eab00f783a31d60ea,Distribuidora Marfim,bronze,0.18,pelotas,RS,active
2018-06-01,1f867308a0ce13133a4e639ff4de0c02,Girassol Brasil,bronze,0.18,curitiba,PR,active
2018-06-01,06a2c3af7b3aee5d69171b0e14f0ee87,Ponto Coral Importadora,platinum,0.095,sao luis,MA,active
2018-06-01,2e90cb1677d35cfe24eef47d441b7c87,Casa Vitória,silver,0.15,sao paulo,SP,active
2018-06-01,9315e491484b1b0081ca166fc164108d,Estilo Cedro Express,silver,0.15,londrina,PR,active
2018-06-01,adbc26658d6c7b4b6219f9d934598091,Empório Lírio Distribuidora,gold,0.12,curitiba,PR,active
2018-06-01,0ffa40d54288e4f3499b8780dd0f144f,Ponto Sertão,silver,0.15,presidente prudente,SP,active
2018-06-01,d05ae8f7a5bd1d2a690a44cd079e4e27,Âmbar Atacado,gold,0.12,rio de janeiro,RJ,active
2018-06-01,508808d438fe2ff972ed13bb8f4a82e2,Mundo Lírio Brasil,bronze,0.18,sao paulo,SP,active
2018-06-01,28fb0829fd777877cdc350d25cb5bd5b,Central Pitanga,bronze,0.18,sao jose do rio pret,SP,active
2018-06-01,c794dab4928dd97beb41d05514441e86,Loja Pampa,silver,0.15,artur nogueira,SP,active
2018-06-01,1976a05ecf2996d6ffb7b5430e635fe7,Solar Importadora,bronze,0.18,assis,SP,active
2018-06-01,c70a353f02429c00775a46a75fb787da,Mundo Jacarandá Brasil,bronze,0.18,diadema,SP,active
2018-06-01,39d61be7a92eb77b7da367bd4845bc0e,Bella Vitória,bronze,0.18,sao paulo,SP,active
2018-06-01,c510bc1718f0f2961eaa42a23330681a,Ponto Mangue,gold,0.12,indaiatuba,SP,active
2018-06-01,8cf21434553b02cbd37c0bbd07e041b0,Central Solar Distribuidora,bronze,0.18,sao jose,SC,inactive
2018-06-01,edd066cd02126d7800f9b66e980e9931,Palmeira Distribuidora,silver,0.15,brasilia,DF,active
2018-06-01,cf281cf8b7affbdfe751b29cc85580e1,Tucano Varejo,silver,0.15,eusebio,CE,active
2018-06-01,392353362d22cc2c236e1ee81ff19890,Prime Atlântico Ltda,silver,0.15,blumenau,SC,active
2018-06-01,1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,Casa Cedro Comércio,bronze,0.18,venancio aires,RS,active
2018-06-01,c878515173c84a492ebe50d6b493230b,Empório Âmbar Varejo,bronze,0.18,itaipulandia,PR,active
2018-06-01,77714512e8d4dda9c234da8e3faf16e4,Grupo Rubi,bronze,0.18,colombo,SP,active
2018-06-01,0eaa7e33d73809f1f925f7d07c506cbd,Arte Jacarandá,silver,0.15,santo andre,SP,active
2018-06-01,bcf5566870987da7bc811fbc8c5b9fd9,Atlântico Comércio,bronze,0.18,sao paulo,SP,active
2018-06-01,3d01d1c414c44b5943a09619ff3853cb,Casa Sabiá Store,bronze,0.18,campinas,SP,active
2018-06-01,2e1c9f22be269ef4643f826c9e650a52,Mundo Solar,gold,0.12,sao paulo,SP,active
2018-06-01,00fc707aaaad2d31347cf883cd2dfe10,Arte Quartzo,gold,0.12,maringa,PR,active
2018-06-01,52f6f9f13ba19504c02781132a049e75,Coral Varejo,bronze,0.18,curitiba,PR,inactive
2018-06-01,83c8aafbefb034674a70de0eac5b8954,Jacarandá Express,bronze,0.18,francisco beltrao,PR,active
2018-06-01,58e4b302b54937e55a678c4d15111da4,Prime Lírio Varejo,bronze,0.18,colombo,PR,active
2018-06-01,d1c281d3ae149232351cd8c8cc885f0d,Cristal Importadora,platinum,0.095,ibitinga,SP,active
2018-06-01,33c51922b6e3c16b24a8f28e5833c99d,Estilo Atlântico,gold,0.12,londrina,PR,active
2018-06-01,f80edd2c5aaa505cc4b0a3b219abf4b8,Rubi Express,gold,0.12,sao paulo,SP,active
2018-06-01,0761743cbffb25d7148189e9f1a5f03a,Casa Atlântico,bronze,0.18,ribeirao preto,SP,active
2018-06-01,0b46f784306be7200ca1700aa55d819f,Arte Palmeira Ltda,bronze,0.18,belo horizonte,MG,active
2018-06-01,7a9c12e235c36247c3c81f50d6ea9cea,Distribuidora Jacarandá,bronze,0.18,sao caetano do sul,SP,inactive
2018-06-01,8629c241b3622ac12cd4118afdc8d394,Espaço Rubi,silver,0.15,ribeirao preto,SP,active
2018-06-01,3ade81dab5a172b88e1871c28ae05260,Âmbar Varejo,gold,0.12,sao jose do rio preto,SP,active
2018-06-01,562fc2f2c2863ab7e79a9e4388a58a14,Verde Brasil,gold,0.12,campinas,SP,active
2018-06-01,7dc8c42cc750eeafea6c85712ffee9bf,Mangue Express,silver,0.15,sao paulo,SP,active
2018-06-01,247587846358bb1d2e4c6522020b36fe,Bella Mangue Varejo,bronze,0.18,sao jose do rio preto,SP,active
2018-06-01,a35ef466c6fd6d052f5d241240d3c5e2,Ponto Orquídea Express,bronze,0.18,novo hamburgo,RS,active
2018-06-01,651530bf5c607240ccdd89a30c9c9712,Loja Verde,bronze,0.18,ipira,BA,active
2018-06-01,f1c1ac3f3efc07e659c035008e615e66,Estilo Coral Comércio,gold,0.12,sao paulo,SP,active
2018-06-01,df0f42bc4c2142eacf0eaf2cffd0cfbb,Central Rubi Shop,silver,0.15,itajai,SC,active
2018-06-01,40db9e9aa57f7bb151bcda6b0f9bdbb7,Distribuidora Cedro,platinum,0.095,recife,PE,active
2018-06-01,68ca56ce86830f3d31b1b7ec6a54da3e,Grupo Cedro Importadora,bronze,0.18,guaratuba,PR,active
2018-06-01,960945e1a9535cbc0cd6ddd35fbe7ae8,Loja Ipanema,silver,0.15,sao paulo,SP,active
2018-06-01,c00396cbdd2e088fe4281baa5920aef1,Empório Cristal Shop,gold,0.12,campo magro,PR,active
2018-06-01,8d92f3ea807b89465643c219455e7369,Comercial Cristal,silver,0.15,sao paulo,SP,active
2018-06-01,c52c644cc0dc85121207a27013efc6af,Horizonte Distribuidora,silver,0.15,tiradentes,MG,active
2018-06-01,7e26c750b4cb9f6766f58265ff9ebe95,Grupo Pitanga,silver,0.15,belo horizonte,MG,active
2018-06-01,5a8e7d5003a1f221f9e1d6e411de7c23,Horizonte Atacado,platinum,0.095,campinas,SP,inactive
2018-06-01,6d1b9c9579132c87d2703ec38c30f2c5,Estilo Girassol,bronze,0.18,curitiba,PR,inactive
2018-06-01,20f0aeea30bc3b8c4420be8ced4226c0,Distribuidora Verde,bronze,0.18,santa barbara d'oeste,SP,inactive
2018-06-01,575df70bde3f9f2b30bf8d2e9910d725,Âmbar Varejo,silver,0.15,sao jose do rio preto,SP,active
2018-06-01,5d3bb11474a06bdc23fb9e89f1164ee0,Aurora Distribuidora,silver,0.15,assis,SP,active
2018-06-01,c35affa65afd250151285c5917fc1c8a,Sertão Ltda,silver,0.15,sao paluo,SP,active
2018-06-01,e59e489e2ea74bd409b798b5daf49de3,Espaço Sertão,silver,0.15,maringa,PR,active
2018-06-01,7d948535954aaf8c5d39db007f74372e,Ponto Marfim,silver,0.15,guaruja,SP,active
2018-06-01,c7b7db6c8f3c64a7cc1afa634db21d50,Cedro Varejo,silver,0.15,sao paulo,SP,inactive
2018-06-01,1352e06ae67b410cdae0b2a22361167b,Bella Pitanga Ltda,bronze,0.18,cachoeiro de itapemirim,RJ,active
2018-06-01,3bb548e3cb7f70f28e3f11ee9dce0e59,Estilo Palmeira Importadora,gold,0.12,maringa,PR,active
2018-06-01,ee2fbacc2fc3794e656cc4d933d59ce7,Nova Vitória Store,bronze,0.18,barbacena,SP,active
2018-06-01,522620dcb18a6b31cd7bdf73665113a9,Distribuidora Pampa Brasil,platinum,0.095,cascavel,PR,active
2018-06-01,d32e3909cfb714fb2a6cb092c85b9c5f,Comercial Cristal,silver,0.15,jundiai,SP,active
2018-06-01,e5c84227854980f1db19a58958c551d9,Ponto Tucano Distribuidora,bronze,0.18,fazenda rio grande,PR,active
2018-06-01,ce7d1888639e6fb06b2749cbfdac1ff7,Comercial Orquídea,platinum,0.095,baependi,MG,active
2018-06-01,693660429f9dc4ff704eb3d88dad54d7,Empório Mangue Importadora,bronze,0.18,santo andre,SP,active
2018-06-01,2cb4700db635baa1c0d4f90ed27b6669,Lírio Ltda,bronze,0.18,curitiba,PR,active
2018-06-01,a4b6b9b992b46e9ef863637af96e04bc,Arte Girassol Importadora,gold,0.12,florianopolis,SC,active
2018-06-01,ff1e15b778c700abdd4d239b81ac466d,Bella Solar,bronze,0.18,curitiba,PR,active
2018-06-01,820c7c9eaf76d2b226b6c242bcf3f34d,Bella Sabiá,bronze,0.18,sao paulo,SP,active
2018-06-01,85d9eb9ddc5d00ca9336a2219c97bb13,Marfim Distribuidora,gold,0.12,belo horizonte,MG,active
2018-06-01,a673821011d0cec28146ea42f5ab767f,Verde Store,gold,0.12,sao paulo,SP,active
2018-06-01,ebe3dabc4955c9b0d695e7bda38bf5c3,Comercial Mangue,bronze,0.18,ribeirao preto,SP,active
2018-06-01,ca7c6bd577e559472af1c699de9e764e,Sabiá Varejo,silver,0.15,uruacu,SP,active
2018-06-01,c8b3445d737de6befde0c88ede534a5e,Estilo Ipanema,silver,0.15,sao paulo,SP,active
2018-06-01,eb5b6204dde3a6e03b5f1bb8479f055b,Orquídea Distribuidora,bronze,0.18,embu guacu,SP,active
2018-06-01,4a5b36211b1f51bf7eaa5c10a57fa483,Ponto Sertão Brasil,bronze,0.18,sao goncalo,RJ,active
2018-06-01,2e1a7d075abe038c1b2743005fe42ff1,Prime Horizonte,silver,0.15,sao paulo,SP,active
2018-06-01,973f21788dfab357250f69a8dcb7ddee,Empório Orquídea Brasil,silver,0.15,claudio,MG,active
2018-06-01,ba89796db68db180bd389de96b2ff3b6,Espaço Onda Ltda,bronze,0.18,sao paulo,SP,active
2018-06-01,b9ec22de23f18567de0e09d776ca0309,Grupo Serra,bronze,0.18,brasilia,DF,active
2018-06-01,79ee721b6f766066a80264402548d359,Pampa Importadora,bronze,0.18,bauru,SP,active
2018-06-01,11bfa66332777660bd0640ee84d47006,Ipanema Ltda,gold,0.12,ribeirao preto,SP,inactive
2018-06-01,7d484ca289afaac6bf5fc6a1e96d2226,Prime Quartzo,bronze,0.18,campo grande,MS,active
2018-06-01,5160d23075764e18e07c1f4a87fad743,Ponto Cedro,silver,0.15,sao bernardo do campo,SP,active
2018-06-01,3a1a1fec38dd360f15fc912e821e169d,Marfim Comércio,bronze,0.18,sao paulo,SP,active
2018-06-01,141440cad9341e553f8401c574a2aa38,Verde Varejo,gold,0.12,pitanga,PR,active
2018-06-01,05aebce0b5c8f0d41b29b686f2d05fd3,Arte Cedro,bronze,0.18,sao paulo,SP,active
2018-06-01,dd39ad39b5d3df33037e141c72497ba6,Loja Sabiá Brasil,bronze,0.18,sao luis,SP,active
2018-06-01,695051e2981c8b19e77cafe450d5bdf3,Distribuidora Sabiá,bronze,0.18,osasco,SP,active
2018-06-01,dd55f1bb788714a40e7954c3be6df745,Sertão Comércio,gold,0.12,sao paulo,SP,active
2018-06-01,ae7ab174effdead6c241e547e4ca13f0,Loja Quartzo Comércio,silver,0.15,terra boa,PR,active
2018-06-01,9d7a1d34a5052409006425275ba1c2b4,Pampa Importadora,bronze,0.18,franca,SP,active
2018-06-01,8c351ed7c326c62123318f4f3246e906,Pampa Express,bronze,0.18,praia grande,SP,active
2018-06-01,dc4a0fc896dc34b0d5bfec8438291c80,Empório Pitanga,gold,0.12,ibitinga,SP,inactive
2018-06-01,3a4127e1ba7208ea37044c5092aae170,Nova Cedro,silver,0.15,sao paulo,SP,active
2018-06-01,7c4402417d51474d4d0cda9557340e40,Mundo Vitória,bronze,0.18,sao caetano do sul,SP,active
2018-06-01,b9ca8e8baa5d4aa038394a700f63e69f,Atlântico Ltda,silver,0.15,sao paulo,SP,active
2018-06-01,3968920b9aa752ab98f7d5888c9252f2,Jacarandá Importadora,silver,0.15,bauru,SP,active
2018-06-01,9b522ba7eae9e1d04082f267144583cc,Horizonte Shop,silver,0.15,sao paulo,SP,active
2018-06-01,539ed9e19811677513447759be5eccfc,Arte Tucano,gold,0.12,belo horizonte,MG,active
2018-06-01,e26901d5ab434ce92fd9b5c256820a4e,Comercial Pitanga,gold,0.12,maua,SP,active
2018-06-01,9d5604a1f112324ad6b2aa552122e0fb,Ipanema Comércio,bronze,0.18,florianopolis,SP,active
2018-06-01,a6fe7de3d16f6149ffe280349a8535a0,Nova Cristal,bronze,0.18,franca,SP,active
2018-06-01,aac29b1b99776be73c3049939652091d,Loja Âmbar Brasil,gold,0.12,uberlandia,MG,active
2018-06-01,54a1852d1b8f10312c55e906355666ee,Serra Atacado,gold,0.12,santa barbara d'oeste,SP,active
2018-06-01,88ae906ea2acf6971f26c3e8b7cb4357,Vitória Brasil,bronze,0.18,sao paulo,SP,active
2018-06-01,bba8d0c234a52b87b3957037a215d1a4,Pitanga Atacado,bronze,0.18,goiania,GO,active
2018-06-01,c826c40d7b19f62a09e2d7c5e7295ee2,Grupo Marfim,platinum,0.095,guarulhos,SP,active
2018-06-01,a425f92c199eb576938df686728acd20,Tucano Importadora,silver,0.15,curitiba,PR,active
2018-06-01,3c3017960b2dbd72711a61f0400aab8f,Onda Express,bronze,0.18,jaragua do sul,SC,active
2018-06-01,ab9db4cf53b08b828b64dccaafc2d9f0,Distribuidora Quartzo Express,bronze,0.18,paraiso do sul,RS,active
2018-06-01,113e3a788b935f48aad63e1c41dac1bd,Bella Rubi Varejo,silver,0.15,aparecida,SP,active
2018-06-01,94c49f20a123aeb9360dbf80ff912bf6,Grupo Tucano,bronze,0.18,sorocaba,SP,active
2018-06-01,1ca4bdb0cd7fc48e949bac066188ed26,Comercial Vitória Importadora,silver,0.15,cataguases,MG,active
2018-06-01,d12c926d74ceff0a90a21184466ce161,Coral Importadora,gold,0.12,sao paulo,SP,active
2018-06-01,71dc18fd8cbf5fd77f45dd8b427abb34,Grupo Onda Importadora,silver,0.15,curitiba,PR,active
2018-06-01,b43d8b707f887a30f4675391098354a0,Horizonte Express,silver,0.15,ipira,SP,inactive
2018-06-01,f235413f677777a0738ff215d0184901,Ponto Âmbar Store,silver,0.15,bariri,SP,active
2018-06-01,985c92cc412091f8529c12d7f23d3fef,Arte Cedro Shop,silver,0.15,flores da cunha,MG,active
2018-06-01,038b75b729c8a9a04b0d07cba7eabe86,Horizonte Express,silver,0.15,sao jose dos campos,SP,active
2018-06-01,a4b8d97cd5d3674eeff96abc99d8ed67,Ponto Palmeira Shop,bronze,0.18,sumare,SP,active
2018-06-01,ffad1e7127fb622cb64a900751590acd,Bella Jacarandá Express,bronze,0.18,americana,SP,active
2018-06-01,594f9aaa48e5bf431f011ddc5669b0d5,Mundo Solar,silver,0.15,contagem,MG,active
2018-06-01,eba88037e1dca898cd02881f67ced679,Espaço Orquídea,silver,0.15,sao paulo,SP,active
2018-06-01,01ed254b9ff8407dfb9d99ba1e17d923,Prime Lírio Brasil,silver,0.15,mogi das cruzes,SP,active
2018-06-01,f7ccf836d21b2fb1de37564105216cc1,Sabiá Distribuidora,gold,0.12,ibitinga,SP,active
2018-06-01,7e3f87d16fb353f408d467e74fbd8014,Estilo Tucano Store,silver,0.15,sao paulo,SP,inactive
2018-06-01,9140bd1d9de28b197dce077bdd687438,Distribuidora Âmbar Ltda,silver,0.15,amparo,SP,active
2018-06-01,a2b911e9ad40dc7d61c142a4683e2d85,Jacarandá Comércio,bronze,0.18,barra mansa,RJ,active
2018-06-01,a56e351445e5863fc8960640ba9190c7,Pitanga Ltda,bronze,0.18,itajai,SC,active
2018-06-01,bb135baca94c82fcb731335ad5b04a03,Ponto Pampa,bronze,0.18,sao paulo,SP,active
2018-06-01,a353b1083c9863d756d9404695016d64,Cedro Express,bronze,0.18,cariacica,ES,active
2018-06-01,b56828a9f9027f3c918c04ca720d9e3c,Loja Jacarandá,bronze,0.18,praia grande,SP,active
2018-06-01,6e0908ef4d4efadbc3cc2b74ea477cb0,Loja Verde Atacado,bronze,0.18,cerqueira cesar,RJ,active
2018-06-01,5d9f3746e112e696f98ea22c56b3e912,Empório Serra,silver,0.15,sao paulo,SP,active
2018-06-01,c8143b3069f6746a77421b5ce30a450c,Casa Atlântico,gold,0.12,abadia de goias,GO,active
2018-06-01,f5f46307a4d15880ca14fab4ad9dfc9b,Sertão Comércio,bronze,0.18,rio do sul,SC,active
2018-06-01,58c851d1a3c7cd3da329eb59453fed44,Comercial Vitória,silver,0.15,sao bernardo do campo,SP,active
2018-06-01,4830e40640734fc1c52cd21127c341d4,Palmeira Express,gold,0.12,sao paulo,SP,active
2018-06-01,dbb9b48c841a0e39e21f98e1a6b2ec3e,Mundo Horizonte Atacado,gold,0.12,sao paulo,SP,active
2018-06-01,8fb67a334bacec338885b4e9e1708073,Estilo Tucano,bronze,0.18,toledo,PR,active
2018-06-01,c6a7539d424a8402232c2228d7a03c5e,Distribuidora Solar,bronze,0.18,sao paulo,SP,active
2018-06-01,72c5da29406b4234927b81855e7b64f6,Central Orquídea Importadora,platinum,0.095,guarulhos,SP,active
2018-06-01,e83c76265fc54bf41eac728805e4da77,Lírio Express,bronze,0.18,aracatuba,SP,active
2018-06-01,a72f15980dc3e9bfd1a49ac9b2f3af65,Central Quartzo Express,bronze,0.18,marilia,SP,active
2018-06-01,ad738d3fcf42655ed15c4960b7b6c601,Bella Mangue Store,silver,0.15,novo hamburgo,RS,active
2018-06-01,0ed6ce5d87fd9c69eaacaeb778d67235,Distribuidora Mangue Store,gold,0.12,americana,SP,active
2018-06-01,00d8b143d12632bad99c0ad66ad52825,Ponto Marfim,bronze,0.18,belo horizonte,MG,active
2018-06-01,fedf2c1386e137f296b3bbf3b635e69d,Comercial Tucano,bronze,0.18,sao paulo,SP,active
2018-06-01,8bdd8e3fd58bafa48af76b2c5fd71974,Sabiá Varejo,silver,0.15,sao paulo,SP,active
2018-06-01,4391ea5c5990502176a1dcda44a2373d,Serra Distribuidora,gold,0.12,porto alegre,RS,active
2018-06-01,38e6dada03429a47197d5d584d793b41,Arte Orquídea Importadora,gold,0.12,sao paulo,SP,active
2018-06-01,6973a06f484aacf400ece213dbf3d946,Prime Rubi Importadora,gold,0.12,sao jose dos campos,SP,inactive
2018-06-01,e83e93b71371817b11d78a63ff156aee,Nova Jacarandá Store,silver,0.15,barueri,SP,active
2018-06-01,9bade61a92bed55a25d2b67b9f4ed739,Girassol Importadora,bronze,0.18,sao jose dos pinhais,PR,active
2018-06-01,6c6cc59a5c00cacc5054ca06d65cc282,Cedro Importadora,silver,0.15,santa maria,RS,active
2018-06-01,c6381b1321d7d97717a5bb4ed5b77882,Mundo Lírio Express,bronze,0.18,campanha,SP,active
2018-06-01,d29ba1220fb8634fa3a107e54497b8a4,Grupo Orquídea Importadora,bronze,0.18,sao carlos,SP,active
2018-06-01,226b05fe067266c59c15dae208213d06,Mundo Atlântico Varejo,silver,0.15,curitiba,PR,active
2018-06-01,578460d8319c51dab351cd9db95eadfe,Espaço Marfim Shop,bronze,0.18,goiania,GO,active
2018-06-01,328acb143b4a73aad6bee8e734f5d20d,Arte Solar Express,bronze,0.18,foz do iguacu,PR,active
2018-06-01,788f22bafdd7ab0e1e79f19db72f16a4,Cedro Store,bronze,0.18,sao paulo,SP,active
2018-06-01,86ff3eaef0267069cc891a2ed9d10a17,Rubi Shop,bronze,0.18,palhoca,SC,active
